LSH5A|AFU92095|Bat|Bat_coronavirus_HKU10|-0.07033270125840373|0.34793837385341525
TLC1347A|AFU92131|Bat|Bat_coronavirus_HKU10|-0.06812694032424974|0.3487006051975792
TLC1310A|AFU92086|Bat|Bat_coronavirus_HKU10|-0.07084985347353905|0.3482945943539051
183A|AFU92104|Bat|Bat_coronavirus_HKU10|-0.05822914882685391|0.347903182906286
bat/USA/CDPHE15/2006|AGT21333|Bat|Bat_coronavirus_CDPHE15|-0.08449755933344555|0.3363177023313536
Neoromicia/PML_PHE1/RSA/2011|AGY29650|Bat|Middle_East_respiratory_syndrome_coronavirus|-0.03542051368138325|0.40243364782647034
JPDB144|ANA96039|Bat|Bat_coronavirus|-0.03469661414683205|0.397754398373265
JTMC15|ANA96027|Bat|Bat_coronavirus|0.6726053639846743|0.7610023351895097
BtKY229E_8|APD51507|Bat|Human_coronavirus_229E|-0.06445641198249748|0.3629524736702363
BtKY229E_1|APD51499|Bat|Human_coronavirus_229E|-0.06571428571428571|0.36091954022988504
BtKYNL63_15|APD51491|Bat|NL63-related_bat_coronavirus|-0.05708628939118957|0.35365638766519825
BtKYNL63_9b|APD51483|Bat|NL63-related_bat_coronavirus|-0.0794423916694659|0.34282672344956083
BtKYNL63_9a|APD51475|Bat|NL63-related_bat_coronavirus|-0.07519432240621832|0.35131286159323544
16BO133|ASO66810|Bat|Bat_coronavirus|0.670622009569378|0.7609300655355059
UNKNOWN_KY799179|ASL24654|Bat|Bat_coronavirus_CDPHE15|-0.07271514342895263|0.34030351155814365
Bat_CoV/H.savii/Italy/206645_40/2011|AUM60014|Bat|Middle_East_respiratory_syndrome_coronavirus|-0.037599055808464|0.4098462082375818
Bat_CoV/P.khulii/Italy/206645_63/2011|AUM60024|Bat|Middle_East_respiratory_syndrome_coronavirus|-0.03807277628032345|0.4106369820655535
8462|AVM80475|Bat|Swine_acute_diarrhea_syndrome|-0.13988978380669775|0.40779758688996937
8495|AVM80484|Bat|Swine_acute_diarrhea_syndrome_HKU2_related|-0.14617021276595746|0.40755772005772006
141388|AVM80492|Bat|Swine_acute_diarrhea_syndrome_HKU2_related|-0.14123689278835866|0.40917282393224
162140|AVM80500|Bat|Swine_acute_diarrhea_syndrome_HKU2_related|-0.14181818181818182|0.4088288288288288
Bat_CoV/P.kuhlii/Italy/206645_41/2011|AZF86118|Bat|Nyctacovirus|-0.07862936599900679|0.33459774170783346
Bat_CoV/P.kuhlii/Italy/3398_19/2015|AZF86124|Bat|Nyctacovirus|-0.07342995169082125|0.3333040189956908
Bat_CoV/P.kuhlii/Italy/206679_3/2010|AZF86130|Bat|Nyctacovirus|-0.07068104975044276|0.33371438621174815
PREDICT/PDF_2180|ARJ34226|Bat|Bat_coronavirus|-0.03821656050955414|0.400440722785368
GZ151867|QCX35160|Bat|Rhinolophus_bat_coronavirus_HKU32|-0.07627404657441782|0.3454981353223229
TLC26A|QCX35167|Bat|Rhinolophus_bat_coronavirus_HKU32|-0.07660738714090287|0.3405462930117063
BtCoV92|QEH60463|Bat|Bat_coronavirus|-0.027145199489888867|0.41596863304223847
Vs_CoV_1|BBJ36008|Bat|Bat_coronavirus|-0.041603757758765306|0.3992764493073326
5425|QHA24665|Bat|229E_related_bat_coronavirus|-0.07244915111783493|0.3560820367751061
6610|QHA24671|Bat|Miniopterus_bat_coronavirus_HKU8|-0.08782201405152225|0.340985640843822
GZ131656|QHA24678|Bat|HKU4_related_bat_coronavirus|-0.02763819095477387|0.4003535130357932
BY140568|QHA24687|Bat|HKU5_related_bat_coronavirus|-0.038186950024904534|0.3982699267366934
HK140714|QHA24696|Bat|Miniopterus_bat_coronavirus_HKU8|-0.0743277958554547|0.3372267940890187
160660|QHA24703|Bat|Miniopterus_bat_coronavirus_HKU8|-0.14693699585785916|0.41531930268268447
160942|QHA24710|Bat|Bat_Coronavirus_HKU10|-0.15646119189023142|0.3300997280145059
161454|QHA24718|Bat|Miniopterus_bat_coronavirus_HKU8|-0.08269166387679946|0.3371494497692581
CHB0025|QHA24724|Bat|Hipposideros_pomona_bat_coronavirus_CHB25|-0.06534382483749572|0.3476215832445864
B07f|ABN10857|Bat|Tylonycteris_bat_coronavirus_HKU4|-0.029559959690964057|0.40074342862200196
BF_017I|ABN10919|Bat|Rousettus_bat_coronavirus_HKU9|-0.01989051094890511|0.41766280107047277
BF_141I|ABN10935|Bat|Rousettus_bat_coronavirus_HKU9|-0.022434718646561234|0.4152428660882011
LMH1f|ABN10866|Bat|Tylonycteris_bat_coronavirus_HKU4|-0.030236855367041827|0.40069038767923526
BF_493I|ABN10927|Bat|Rousettus_bat_coronavirus_HKU9|-0.03270856302829842|0.4143163156015709
B05f|ABN10848|Bat|Tylonycteris_bat_coronavirus_HKU4|-0.029545073023333892|0.4006370553884268
BF_005I|ABN10911|Bat|Rousettus_bat_coronavirus_HKU9|-0.03776683087027915|0.41452533904354033
B04f|ABN10839|Bat|Tylonycteris_bat_coronavirus_HKU4|-0.029382135661517796|0.40076099460224757
YNLF_34C|AKZ19087|Bat|Severe_acute_respiratory_syndrome_related_coronavirus|0.7100727690540023|0.7945094509450945
YNLF_31C|AKZ19076|Bat|Severe_acute_respiratory_syndrome_related_coronavirus|0.7100727690540023|0.7945094509450945
BtKY72|APO40579|Bat|Severe_acute_respiratory_syndrome_related_coronavirus|0.6820798514391829|0.7878138122040561
UNKNOWN_HM211099|ADM33566|Bat|Rousettus_bat_coronavirus_HKU9|-0.024850353709414113|0.41298145506419404
UNKNOWN_HM211098|ADM33558|Bat|Rousettus_bat_coronavirus_HKU9|-0.031985294117647056|0.414747366541689
UNKNOWN_HM211100|ADM33574|Bat|Rousettus_bat_coronavirus_HKU9|-0.03216320529314464|0.4146210836383112
UNKNOWN_HM211101|ADM33582|Bat|Rousettus_bat_coronavirus_HKU9|-0.026101141924959218|0.41256684491978607
Buffalo_coronavirus_B1_24F|ANJ04717|Buffalo|Betacoronavirus_1|-0.04379680885704982|0.3951492864022415
Buffalo_coronavirus_B1_28F|ANJ04728|Buffalo|Betacoronavirus_1|-0.043690903162699704|0.39603960396039606
UNKNOWN_FJ376619|ACJ12035|Bulbul|Bulbul_coronavirus_HKU11|-0.10584415584415584|0.42471889569430477
UNKNOWN_FJ376620|ACJ12044|Bulbul|Bulbul_coronavirus_HKU11|-0.10528605612355885|0.42573441932826944
285F|BBC54832|Bustard|Houbara_coronavirus_UAE-HKU28|-0.09195402298850575|0.4141131939437635
CA08_1/2008|AFI49431|Camel|Human_coronavirus_229E|-0.09081196581196581|0.4337974337974338
HKU23_265F|AHN64774|Camel|Betacoronavirus_1|-0.04697659297789337|0.3862461673236969
HKU23_362F|AHN64783|Camel|Betacoronavirus_1|-0.04827698309492848|0.3854577310556286
D2731.3/14|ALR69641|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039610607586438404|0.41108258829777816
camel/Riyadh/Ry123/2015|ALA50080|Camel|Camel_coronavirus_HKU23|-0.04843165935316106|0.38498598458304134
camel/Jeddah/S100/2014|ALA49660|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04028197381671702|0.41090555014605645
camel/Jeddah/D33_b_/2014|ALA49396|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03930791197715438|0.4116188452001417
camel/Jeddah/O100/2014|ALA50123|Camel|Human_coronavirus_229E|-0.09073441502988898|0.4330028199763486
camel/Jeddah/D38_a_/2014|ALA50165|Camel|Human_coronavirus_229E|-0.09139440529575059|0.4332241630276565
camel/Jeddah/O47_b_/2014|ALA49649|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.0399529964747356|0.4105878186968839
camel/Jeddah/D100/2014|ALA49385|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039798488664987405|0.41128032583672747
camel/Taif/T157_a_/2015|ALA50249|Camel|Human_coronavirus_229E|-0.09176269739650021|0.4326512050932242
camel/Jeddah/401/2014|ALA49374|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.0399529964747356|0.41111898016997167
camel/Jeddah/S73/2014|ALA49671|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03945601074546676|0.41142098273572375
camel/Jeddah/D38_b_/2014|ALA49440|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03978512674164848|0.41103045325779036
camel/Riyadh/Ry141/2015|ALA50193|Camel|Human_coronavirus_229E|-0.09036530655842769|0.4337579617834395
camel/Jeddah/Jd175/2015|ALA49803|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04030226700251889|0.41119178324774214
camel/Jeddah/N60/2014|ALA50137|Camel|Human_coronavirus_229E|-0.09036530655842769|0.4334849863512284
camel/Riyadh/Ry23N/2014|ALA49352|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039791806581598387|0.4108897742363878
camel/Jeddah/F13A/2014|ALA49341|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03897194691752058|0.4108218207580588
camel/Jeddah/N38/2014|ALA50130|Camel|Human_coronavirus_229E|-0.09118086696562033|0.433042212518195
camel/Taif/T157_b_/2015|ALA50067|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03963056255247691|0.41136886842571274
camel/Riyadh/Ry137/2015|ALA49836|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03929471032745592|0.41136886842571274
camel/Jeddah/D40/2014|ALA49451|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03994629070157771|0.41090555014605645
camel/Jeddah/D43_b_/2014|ALA49473|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04231738035264484|0.4101292721799185
camel/Jeddah/D33_a_/2014|ALA50158|Camel|Human_coronavirus_229E|-0.09052092228864218|0.43327572091330846
camel/Jeddah/D42/2014|ALA49462|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04165267047363117|0.41016558930310815
camel/Riyadh/Ry84N/2014|ALA49363|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039436147004530964|0.4111347141086918
camel/Jeddah/N62_a_/2014|ALA50144|Camel|Human_coronavirus_229E|-0.09420600858369099|0.4326738991703893
camel/Taif/T193/2015|ALA50256|Camel|Human_coronavirus_229E|-0.09036530655842769|0.4338489535941765
Camel/UAE/D469_14|ALT66880|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039617257008561356|0.41111898016997167
camel/Taif/T3/2015|ALA49957|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03978512674164848|0.41094192634560905
camel/Jeddah/O23_a_/2014|ALA50109|Camel|Human_coronavirus_229E|-0.09054025197522955|0.43313318777292575
camel/Jeddah/N68_a_/2014|ALA50151|Camel|Human_coronavirus_229E|-0.09184328837508028|0.4335154826958106
D1157/15|ANI69900|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03928151754238711|0.41067634560906513
D998/15|ANI69889|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.0406244754070841|0.4105878186968839
D389/15|ANI69878|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039557492457257794|0.4107916850950907
D1189.1/15|ANI69922|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04191817572099262|0.40909493054941165
D252/15|ANI69846|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03942291561818487|0.41106194690265485
D1164.1/14|ANI69824|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039436147004530964|0.4111347141086918
camel/Abu_Dhabi/B101|ATI09449|Camel|Camel_coronavirus_HKU23|-0.04930838079739626|0.3849929873772791
camel/UAE_B59_2015|ASU90527|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03976510067114094|0.4104788034339322
camel/UAE_B61_2015|ASU90549|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03945601074546676|0.41080123948649844
camel/UAE_B66_2015|ASU90604|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03959731543624161|0.4105673068413134
camel/UAE_B79_2015|ASU90747|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03959067270592183|0.4109734513274336
camel/UAE_414481_W4_2015|ASU91208|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03978512674164848|0.41103045325779036
camel/UAE_B5_2015|ASU89955|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04047019311502939|0.41110324065875686
camel/UAE_B6_2015|ASU89966|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04061765693185633|0.41090555014605645
camel/UAE_B22_2015|ASU90142|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039603960396039604|0.4107806691449814
camel/UAE_B25_2015|ASU90175|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039791806581598387|0.4108897742363878
camel/UAE_B26_2015|ASU90186|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03993288590604027|0.4108328170634569
camel/UAE_B27_2015|ASU90197|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039771773787548245|0.41051513542219864
camel/UAE_B30_2015|ASU90230|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039617257008561356|0.41111898016997167
camel/UAE_B31_2015|ASU90241|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039791806581598387|0.4115095174856131
camel/UAE_B10_2015|ASU90010|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03992618688139574|0.4107964601769912
camel/UAE_B39_2015|ASU90329|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.0396505376344086|0.41130103622354086
camel/UAE_B40_2015|ASU90340|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039778449144008056|0.41099406922191734
camel/UAE_B42_2015|ASU90362|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03993288590604027|0.4108328170634569
camel/UAE_B44_2015|ASU90373|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.040107400570565534|0.41033811294034345
camel/UAE_B45_2015|ASU90384|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039939587179056886|0.410426624181271
camel/UAE_B47_2015|ASU90406|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04063811922753988|0.41101469806977153
camel/UAE_B50_2015|ASU90439|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04030226700251889|0.41119178324774214
camel/UAE_B83_2015|ASU90791|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039268333613022316|0.4112232253496194
camel/UAE_B84_2015|ASU90802|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039771773787548245|0.4106036466631262
camel/UAE_B88_2015|ASU90846|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039617257008561356|0.41111898016997167
camel/UAE_B90_2015|ASU90857|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04079234514017123|0.41041076487252126
camel/UAE_B102_2015|ASU90966|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03944938727547423|0.41076487252124644
camel/UAE_B106_2015|ASU91010|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.040295500335795834|0.4108897742363878
camel/UAE_B109_2015|ASU91043|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04012086620782273|0.41085339943342775
camel/UAE_414379_W3_2015|ASU91087|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03946263643996641|0.41128032583672747
Camel/UAE_1B_A_2014|ASU45818|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039751761153975176|0.4104061587470135
Camel/Oman_1_2015|AQZ41296|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039610607586438404|0.4105514738426131
MERS_CoV_camel/Ethiopia/AAU_EPHI_HKU4412/2017|AVN89291|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039396479463537304|0.40967799009200284
MERS_CoV_camel/Ethiopia/AAU_EPHI_HKU4458/2017|AVN89313|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03937007874015748|0.4092677750265299
MERS_CoV_camel/Morocco/CIRAD_HKU213/2015|AVN89324|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03910708291372944|0.4103744356908914
MERS_CoV_camel/Burkina_Faso/CIRAD_HKU434/2015|AVN89334|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03860355824102048|0.4101973975391697
MERS_CoV_camel/Nigeria/NS004/2015|AVN89354|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03922883487007544|0.40985491861288037
MERS_CoV_camel/Burkina_Faso/CIRAD_HKU697/2015|AVN89365|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.038906590642294146|0.41010440629976996
MERS_CoV_camel/Nigeria/NV1405/2016|AVN89376|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04007377598926895|0.40989117933292046
MERS_CoV_camel/Nigeria/NV1657/2016|AVN89387|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03940308517773306|0.4102450676811466
NRCE_HKU270|QDI73610|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.03992618688139574|0.409646017699115
llama_passaged_Qatar15|QFQ59587|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.04028197381671702|0.4108170310701956
Merscov/Egypt/Camel/AHRI_FAO_1/2018|QGV13484|Camel|Middle_East_respiratory_syndrome_coronavirus|-0.039100520221513675|0.4096300230129226
FCoV/NTU156/P/2007|ACS44218|Cat|Alphacoronavirus_1|-0.059218559218559216|0.3082359099633572
DF_2_R3i|AFH55111|Cat|Alphacoronavirus_1|-0.06575133485888635|0.305262239287896
DF_2|AFH55121|Cat|Alphacoronavirus_1|-0.06529366895499619|0.30552404223754254
FCoVWSU791146_P8|AGZ84526|Cat|Alphacoronavirus_1|-0.06498470948012232|0.30702749890877346
Felis_catus/NLD/UU88/2010|AGT52080|Cat|Alphacoronavirus_1|-0.06446256038647342|0.29857654353331586
65F|AJO26993|Cat|Alphacoronavirus_1|-0.06809981960312687|0.2955158902916848
80F|AJO27013|Cat|Alphacoronavirus_1|-0.06790865384615384|0.29550004351988857
28O|AJO26983|Cat|Alphacoronavirus_1|-0.06803130644190247|0.2959832708896053
26M|AJO27023|Cat|Alphacoronavirus_1|-0.06861861861861862|0.2958322457147829
67F|AJO27003|Cat|Alphacoronavirus_1|-0.0683491062039958|0.2953872932985204
FCoV_SB22|AYF53093|Cat|Feline_alphacoronavirus1|-0.06891891891891892|0.29752785515320335
Kakegawa|BAF75631|Cattle|Betacoronavirus_1|-0.04398826979472141|0.39660155907856703
BCoV_2014_13|ARD05999|Cattle|Betacoronavirus_1|-0.04218928164196123|0.39516552811350497
4_17_03|AVZ61099|Cattle|Betacoronavirus_1|-0.04241435562805873|0.39679200631080724
4_17_25|AVZ61109|Cattle|Betacoronavirus_1|-0.04242819843342036|0.3970369071622688
4_17_08|AVZ61119|Cattle|Betacoronavirus_1|-0.04275456919060052|0.3973875690365565
7_16_23|AVZ61129|Cattle|Betacoronavirus_1|-0.04269882659713168|0.39798510731493647
ICSA21_LBA|AVI15000|Cattle|Betacoronavirus_1|-0.041075794621026895|0.3958296828456282
ICSA_pool_EN|AVI15033|Cattle|Betacoronavirus_1|-0.041829427083333336|0.39520014014189364
CK/CH/LSD/05I|ACC94326|Chicken|Avian_coronavirus|-0.0706304026987139|0.4268392000723916
H120|ACQ55230|Chicken|Avian_coronavirus|-0.06302876480541456|0.4301756928092737
ck/CH/LHB/100801|ADY62542|Chicken|Avian_coronavirus|-0.07006101409636019|0.4280419453986621
ck/CH/LNM/091017|ADY62552|Chicken|Avian_coronavirus|-0.06387478849407784|0.4298134395942764
SCZY3|ADD62481|Chicken|Avian_coronavirus|-0.06992417860151642|0.4287913082842915
CK/CH/LDL/97I|AFQ94240|Chicken|Avian_coronavirus|-0.0729559748427673|0.42818403687968903
CK/CH/LHLJ/07VII|AEL12221|Chicken|Avian_coronavirus|-0.07020511736096427|0.4280539708412569
GX_YL5|AEB00706|Chicken|Avian_coronavirus|-0.06808688387635756|0.4274871238818108
GX_YL9|AEB00715|Chicken|Avian_coronavirus|-0.06197654941373534|0.4272932670582919
CK/CH/LDL/97I|AFQ94231|Chicken|Avian_coronavirus|-0.07395767860884139|0.4275257545635279
Ck/CH/LGD/120724|AFY11707|Chicken|Avian_coronavirus|-0.06932553769054083|0.42200758259613647
Ck/CH/LGD/120723|AFY11698|Chicken|Avian_coronavirus|-0.07041370664437945|0.42284424379232505
YX10|AFX59327|Chicken|Avian_coronavirus|-0.06969309462915602|0.4319376472720681
ck/CH/LDL/091022|AFQ94213|Chicken|Avian_coronavirus|-0.0710970464135021|0.4293739240735707
ck/CH/LZJ/111113|AFQ94222|Chicken|Avian_coronavirus|-0.0677717163239614|0.42813262263980484
GX_NN09032|AGC01542|Chicken|Avian_coronavirus|-0.06969508400746734|0.4318448353631033
ck/CH/LDL/101212|AEP84746|Chicken|Avian_coronavirus|-0.06366328257191202|0.4299040028980257
ck/CH/LHLJ/100902|AEP84736|Chicken|Avian_coronavirus|-0.06659619450317125|0.42819630568634554
ck/CH/LJL/110302|AGE13891|Chicken|Avian_coronavirus|-0.06930693069306931|0.4304599782687432
KM91|AFQ31010|Chicken|Avian_coronavirus|-0.06700379266750948|0.4297087027320427
SNU8067|AFQ31000|Chicken|Avian_coronavirus|-0.07216063585024053|0.42991499366974134
ck/CH/LLN/111169|AGZ89672|Chicken|Avian_coronavirus|-0.06817700614016516|0.42833876221498374
ck/CH/LGX/091109|AGZ89681|Chicken|Avian_coronavirus|-0.06485355648535565|0.425874062697624
SDIB821/2012|AGZ20168|Chicken|Avian_coronavirus|-0.068|0.42943785643161037
ck/CH/IBWF/2007|AHB73999|Chicken|Avian_coronavirus|-0.06929434202161475|0.42830000904731746
ck/CH/IBYZ/2011|AHB74007|Chicken|Avian_coronavirus|-0.06595027391487568|0.4300461831024178
CK/CH/SD/121220|AHN49809|Chicken|Avian_coronavirus|-0.070242656449553|0.43170289855072463
ck/CH/IBTZ/2012|AHB73989|Chicken|Avian_coronavirus|-0.06887167678459284|0.4339280862240739
ck/CH/LHB/130630|AJP16730|Chicken|Avian_coronavirus|-0.05942665829671479|0.43006677495037
ck/CH/LSD/110851|AJT47878|Chicken|Avian_coronavirus|-0.06149341142020498|0.42962829303500544
ck/CH/LHB/130575|AJT47923|Chicken|Avian_coronavirus|-0.06571488557631745|0.42906199168624615
ck/CH/LSD/111235|AJT47896|Chicken|Avian_coronavirus|-0.06704378797402054|0.4254992319508449
ck/CH/LJL/130925|AJP16739|Chicken|Avian_coronavirus|-0.07303725531467059|0.427060737527115
ck/CH/LLN/130101|AJT47950|Chicken|Avian_coronavirus|-0.06145484949832776|0.42969243257869577
ck/CH/LBJ/140413|AJT47851|Chicken|Avian_coronavirus|-0.06257848472164085|0.4292933850735493
ck/CH/LLN/130102|AJT47914|Chicken|Avian_coronavirus|-0.05936454849498328|0.43005321547758635
ck/CH/LHB/121041|AJT47869|Chicken|Avian_coronavirus|-0.061284250156870945|0.42971851317214005
ck/CH/LGD/090907|AJR29313|Chicken|Avian_coronavirus|-0.06954887218045112|0.42204568023833167
ck/CH/LHB/140532|AJT47905|Chicken|Avian_coronavirus|-0.059205020920502095|0.43038888387620683
ck/CH/LHB/121010|AJP16721|Chicken|Avian_coronavirus|-0.05982012131353273|0.4298087333092746
ck/CH/LHB/130578|AJT47932|Chicken|Avian_coronavirus|-0.06784289014912834|0.42823571945047
ck/CH/LHB/130927|AJT47842|Chicken|Avian_coronavirus|-0.06149341142020498|0.42962829303500544
ck/CH/LSD/110857|AJT47887|Chicken|Avian_coronavirus|-0.06255230125523012|0.4292159162681584
ck/CH/LSD/110410|AJT47959|Chicken|Avian_coronavirus|-0.05985768103809125|0.42983485245013986
ck/CH/LBJ/140402|AJT47860|Chicken|Avian_coronavirus|-0.06229096989966555|0.4291512582303599
CK/CH/LDL/140520|AKS25225|Chicken|Avian_coronavirus|-0.07168383434937986|0.42704658525554046
ck/CH/LGX/130530|AKJ66253|Chicken|Avian_coronavirus|-0.060834906649884626|0.431941431670282
CK/CH/LHLJ/141105|AKS25243|Chicken|Avian_coronavirus|-0.071172878500737|0.4289852448628587
CK/CH/LHLJ/140756|AKS25234|Chicken|Avian_coronavirus|-0.06499789650820362|0.4293340571842201
